audit_order	address	name	research_name	function_end	size	closure_status	target_owner	implementation_mapping	evidence	verification	final_review	remaining
60	0x2F6E3	sub_2F6E3	event_helper_2F6E3	0x2F721	62	platform_adapted	scene	src/scene/scene.cpp:SceneSession::run_event(case37)/wrapping_add/clamped_add;tests/unit/scene/scene_test.cpp:check_event_basic_role_and_scene_helpers	research/evidence/functions/Z_DAT/0x2F6E3.md	current Z.DAT 12-instruction full entry-to-return review; loaded/raw 62-byte SHA256 with all 5 differing bytes normalized as five absolute-address raw+0x20000 relocations to the same morality word; unique sub_2C319 opcode37 caller sign-extends delta, ignores return0, cleans4 stack bytes and advances PC2; adds delta low16 in place to fixed role0 word56 morality, then signed clamps strictly above100 to100 followed by strictly below0 to0; no UI/input/audio and returns0; C++ wrapping_add explicitly reproduces low16 addition before clamped_add 0..100 over complete valid domain with no product change, then full entry/caller review repeated with zero differences; all 156 KDEF occurrences and complete parameter-stream SHA256 with fifteen distinct real deltas and all positions; real script149 3 plus -5 to0 and -32768 plus -5 wrapping to32763 then100; synthetic 99 plus5, 32767 plus1, -32768 minus1, 100 plus32767, 0 minus32768 and -1 plus0 fix upper/lower and both wrap directions; empty-role guard replaces original invalid write and is platform-adapted; oracle SHA256 ad6d3725553a2068cce0148bc2bc09a6940a115d5fe4c89326a816a4c601ef9f; Linux app Debug 14/14 proc_39ef; original runtime oracle blocked	converged_no_new_differences
61	0x2F721	sub_2F721	event_helper_2F721	0x2F890	367	platform_adapted	scene	src/scene/scene.cpp:SceneSession::run_event(case38)/SceneSession::scene_value/set_scene_value;src/model/game_snapshot.cpp:GameSnapshot::scene_value/set_scene_value;tests/unit/scene/scene_test.cpp:check_event_basic_role_and_scene_helpers	research/evidence/functions/Z_DAT/0x2F721.md	current Z.DAT 105-instruction full physical-range review plus both exits through shared epilogue; loaded/raw 367-byte SHA256 with all 17 differing bytes normalized as absolute-address raw+0x20000 relocations; unique sub_2C319 opcode38 caller sign-extends scene/layer/old/new, ignores return0, cleans16 stack bytes and advances PC5; exact target -2 scans selected layer in current 49152-byte scene buffer with nested64 loops covering every one of 4096 words exactly once and writes new low16 only on signed exact old match; other target flushes current scene to work archive, ensures ALLSIN offsets, opens ALLSINBK read/write, seeks/reads target 49152 bytes, performs identical full-layer replace, seeks/writes full record, closes and reloads current scene; C++ fixed64x64 scan and direct target GameSnapshot span write match complete valid state domain because snapshot owns all 100 scene work records, then full entry/branch/archive-order/epilogue/caller review repeated with zero product differences; all 3 KDEF occurrences and complete parameter-stream SHA256, all real target -2/layer0; real script434 changes matching indices0/63/4095 and preserves nonmatch64; synthetic external scene7 layer5 changes matching0/63/64/4095, preserves nonmatch65 and current scene70 value; bounds/corrupt-map guards and in-memory replacement of writable BK work files platform-adapted; delegated archive/seek/read/write/close and scene flush/reload closures not propagated; oracle SHA256 bccb77c43001539eb526353df32d54664d69b735e62ea491980b2551437200e1; Linux app Debug 14/14 proc_7166; original runtime oracle blocked	converged_no_new_differences
62	0x2F890	sub_2F890	event_helper_2F890	0x2F8AB	27	platform_adapted	scene	src/scene/scene.cpp:SceneSession::run_event(case39);tests/unit/scene/scene_test.cpp:check_event_basic_role_and_scene_helpers	research/evidence/functions/Z_DAT/0x2F890.md	current Z.DAT 6-instruction full entry-to-return review; loaded/raw 27-byte SHA256 with sole differing byte normalized as one scene-metadata-base raw+0x20000 relocation; unique sub_2C319 opcode39 caller sign-extends scene, ignores return0, cleans4 stack bytes and advances PC2; multiplies scene parameter by52 and unconditionally writes word0 zero at the selected RANGER scene metadata record, preserving all other words; C++ writes the same entrance_condition field over complete valid scenes0..83 with no product change, then full entry/caller review repeated with zero differences; all 3 KDEF occurrences and complete parameter-stream SHA256, real scenes75/80 all valid; real script420 scene75 777 to0; synthetic scene0 -32768 to0 and scene83 32767 to0; invalid scene -1/84 preserve scene0/83 sentinels under modern bounds protection replacing original alias/out-of-bounds writes and are platform-adapted; oracle SHA256 35aae03b0a4582fc3dbbdbdaf4f3b991ffe20249ed1f5fbd4e6e56ee6ce743ef; Linux app Debug 14/14 proc_9875; original runtime oracle blocked	converged_no_new_differences
63	0x2F8AB	sub_2F8AB	event_helper_2F8AB	0x2F8D1	38	platform_adapted	scene	src/scene/scene.cpp:SceneSession::run_event(case40)/player_frame/commit_header;tests/unit/scene/scene_test.cpp:check_event_basic_role_and_scene_helpers	research/evidence/functions/Z_DAT/0x2F8AB.md	current Z.DAT 9-instruction full entry-to-return review; loaded/raw 38-byte SHA256 with all 3 differing bytes normalized as direction-variable/base-frame-table/current-picture raw+0x20000 relocations; unique sub_2C319 opcode40 caller sign-extends direction, ignores return0, cleans4 stack bytes and advances PC2; writes direction low16, sign-extends the stored word to index exact base-frame table 5002/5016/5030/5044, then overwrites current player picture and returns0 without present/input/audio; C++ clears player-frame override, sets valid direction, zeroes walk offset, resolves the same base frame and synchronizes the snapshot header mirror over complete legal0..3 domain with no product change, then full entry/caller review repeated with zero differences; all 12 KDEF occurrences and complete parameter-stream SHA256, all four directions present and all real values valid; real script235 direction3/walk0/frame5044; synthetic directions0/1/2/3 fix frames5002/5016/5030/5044 and snapshot mirror; invalid -1/4 clamp to0/3 replacing original signed out-of-table reads and are platform-adapted; runtime-global versus snapshot-mirror ownership platform-adapted; oracle SHA256 f27c4720724a5c56a18a9a3e1eb8dab03a5bd66908ea720c4ec0c7e0d865b3b1; Linux app Debug 14/14 proc_c644; original runtime oracle blocked	converged_no_new_differences
64	0x2F8D1	sub_2F8D1	event_helper_2F8D1	0x2F966	149	platform_adapted	scene	src/scene/scene.cpp:SceneSession::run_event(case41)/add_role_item/wrapping_add;tests/unit/scene/scene_test.cpp:check_event_role_sexual_and_audio/check_event_basic_role_and_scene_helpers	research/evidence/functions/Z_DAT/0x2F8D1.md	current Z.DAT 44-instruction full entry-to-return review; loaded/raw 149-byte SHA256 with all 5 differing bytes normalized as three role-item-ID-base and two role-item-count-base raw+0x20000 relocations; unique sub_2C319 opcode41 caller sign-extends count/item/role, ignores return0, cleans12 stack bytes and advances PC4; 182-byte role records with item-ID words83..86 and count words87..90; first four-slot scan updates only first equal item ID by low16 wrapping count addition and retains zero/negative result plus ID; only when no equal ID, second four-slot scan writes item/count low16 to first ID exactly -1, with other negative IDs nonempty and zero/negative new counts retained; full slots no write and item -1 is first-stage existing match; C++ two-stage search matched but existing-count addition depended on narrowing conversion, changed to explicit wrapping_add and then full entry/caller review repeated with zero differences; all 6 KDEF occurrences and complete parameter-stream SHA256, all real counts1; real script289 item78 -1+1 becomes count0 with ID retained; synthetic duplicate first-only, positive/negative overflow, -2 nonempty, exact -1 empty, zero/negative new counts, full no-write and item -1 existing semantics; invalid role -1 no-write guard replacing original out-of-record access is platform-adapted; oracle SHA256 6c013e60e4769644381a7ba82936026e896ab4282e4a842aff8a5f124862fa01; first build caught test array initialization and corrected rerun Linux app Debug 14/14 proc_cece; original runtime oracle blocked	converged_no_new_differences
65	0x2F966	sub_2F966	event_helper_2F966	0x2F9B5	79	platform_adapted	scene	src/scene/scene.cpp:SceneSession::run_event(case42)/conditional;tests/unit/scene/scene_test.cpp:check_event_basic_role_and_scene_helpers	research/evidence/functions/Z_DAT/0x2F966.md	current Z.DAT 24-instruction full entry-to-return review; loaded/raw 79-byte SHA256 with all 3 differing bytes normalized as two party-slot-base and one role-sexual-base raw+0x20000 relocations; unique sub_2C319 opcode42 caller pushes false then true signed offsets, receives selected offset, cleans8 stack bytes and computes oldPC+3+returned_offset; fixed scan of all six party slots without short-circuit on matches or empty holes; signed negative role IDs skipped, nonnegative IDs multiply 182 to role word14 sexual, only exact value1 sets persistent match flag; returns first argument on match else second argument and has no state write/present/input/audio; C++ six-slot loop has no break and matches signed-empty/sexual-exact-one/offset selection over valid role domain with no product change, then full entry/caller review repeated with zero differences; all 2 KDEF occurrences and complete parameter-stream SHA256, script444 PC158 and script445 PC24 both offsets6/0; real script445 no-female TALK1575 and female TALK1574 paths; synthetic all-empty, slot5 female after empty holes, slot5 sexual2 and slot0 female; nonnegative out-of-range role guard replacing original out-of-record read is platform-adapted and synthetic slot5 role32767 after slot0 female remains true; oracle SHA256 1e20c57c567227b750e7b309a9cf45de48d2463884b7fc4f124d011bbd81683a; first build caught synthetic IDX omission and corrected rerun Linux app Debug 14/14 proc_ebb4; original runtime oracle blocked	converged_no_new_differences
66	0x2F9B5	sub_2F9B5	event_helper_2F9B5	0x2F9F2	61	assembly_exact	scene	src/scene/scene.cpp:SceneSession::run_event(case43)/inventory_contains_id/conditional;tests/unit/scene/scene_test.cpp:check_event_basic_role_and_scene_helpers	research/evidence/functions/Z_DAT/0x2F9B5.md	current Z.DAT 21-instruction full entry-to-return review; loaded/raw 61-byte SHA256 with the only differing byte normalized as inventory-item-ID-base raw+0x20000 relocation; unique sub_2C319 opcode43 caller sign-extends false/true/item parameters, receives selected signed offset, cleans12 stack bytes and computes oldPC+4+returned_offset through shared branch block; initializes found0 and scans all 200 fixed inventory slots at stride4, sign-extends and compares only first word item ID, never reads count, sets found1 on equality without short-circuit, so zero/negative count and item -1 remain matching semantics; returns second argument true offset when found else third false offset with no state write/present/input/audio; C++ already used item-ID presence but helper returned on first match, changed to accumulate found and complete all 200 reads, then full entry/caller review repeated with zero differences; fixed 200-slot model needs no boundary adaptation; all 5 KDEF occurrences and complete parameter-stream SHA256 over items183/110/106/109/117; real script636 item110 count0 true TALK2381 and ID absent false TALK2380; synthetic slot199 item110 count-32768 true, full absence false, and slot100 item-1 count32767 queried as -1 true; oracle SHA256 150df396ecf78bde48d427b6d5a63754c43fc51b9894922d8ac31dd7ae3fb09d; Linux app Debug 14/14 proc_626d; original runtime oracle blocked	converged_no_new_differences
67	0x2F9F2	sub_2F9F2	event_helper_2F9F2	0x2FAB7	197	platform_adapted	scene	src/scene/scene.cpp:SceneSession::run_event(case44)/advance_dual_picture_animation_frame/set_animated_picture;tests/unit/scene/scene_test.cpp:check_event_dual_picture_animation/check_event_basic_role_and_scene_helpers	research/evidence/functions/Z_DAT/0x2F9F2.md	current Z.DAT 71-instruction full entry-to-return review; loaded/raw 197-byte SHA256 with all 6 differing bytes normalized as two BIOS-tick-pointer, two captured-tick-global and two current-player-picture raw+0x20000 relocations; unique sub_2C319 opcode44 caller sign-extends and pushes six KDEF words, callee reads only first five and ignores second_end, return1 ignored, cleans24 stack bytes and advances PC7; first/second pictures plus first control counter are signed int32, inclusive counter<=first_end loop increments all by2, start>end zero frames and opposite-parity end not forced, only picture writes truncate low16; each frame captures pre-tick, updates first then second where exact event -1 writes current player picture else delegated sub_2D841 writes event current/end/begin pictures, so two -1 writes leave second picture, then increments, delegated sub_2D653 presents, sub_3DB83(50) delays and busy-waits until tick differs; C++ int cooperative state machine uses same legal frame values/order/three fields and PC, synchronous render/delay/tick wait replaced by present wait_ticks2 is platform-adapted, then full entry/caller review repeated with zero differences; delegated helper closures not propagated; all 6 KDEF occurrences and complete parameter-stream SHA256, script534 and script676 each repeat their vector three times; real script534 18-frame field/view/framebuffer oracle; synthetic start>end zero frames, both-player second overwrite with deliberately irrelevant second_end, signed-int32 32767 one-frame exit, and odd endpoint10..13 two frames; oracle SHA256 6ff36a52354a9469bcfa5d9b99b780c56a1ebe77b2d79f727c95e9adec127266; Linux app Debug 14/14 proc_4fad; first formal oracle command typo wrote no product/evidence output and corrected two runs matched; original runtime oracle blocked	converged_no_new_differences
68	0x2FAB7	sub_2FAB7	event_helper_2FAB7	0x2FBC0	265	platform_adapted	scene	src/scene/scene.cpp:SceneSession::run_event(case45);tests/unit/scene/scene_test.cpp:check_event_basic_role_and_scene_helpers	research/evidence/functions/Z_DAT/0x2FAB7.md	current Z.DAT full 265-byte/67-instruction entry-to-return review; loaded/raw SHA256 with all 15 differing bytes normalized as role speed/name, format, text buffer, framebuffer and present-state raw+0x20000 relocations; unique opcode45 caller sign-extends role/delta, cleans8 stack bytes and advances PC3; word44 low16 wrapping add then signed clamp0..100; notice only when final signed value exceeds original and formats signed-int32 actual gain; restored original role-name plus Big5 speed-gain text, dynamic name-byte panel, colors5/7 and frozen caller framebuffer; synchronous present/key wait/scene restore transported by cooperative notice/present state; delegated helper closures not propagated; all 3 KDEF occurrences and complete parameter-stream SHA256; real baseline script484/536/581 text and frame hashes; synthetic positive overflow no-notice, negative overflow gain32868, zero-delta clamp gain1, invalid-role protection; oracle SHA256 dc26493b0a0c521f5f56be29203f8bf9e7d4c1fc6ac1f3828d29c353140da334; Linux app Debug 14/14 proc_101a; original runtime oracle blocked	converged_no_new_differences	
69	0x2FBC0	sub_2FBC0	event_helper_2FBC0	0x2FC9D	221	platform_adapted	scene	src/scene/scene.cpp:SceneSession::run_event(case46);tests/unit/scene/scene_test.cpp:check_event_basic_role_and_scene_helpers/check_event_state_side_effects	research/evidence/functions/Z_DAT/0x2FBC0.md	current Z.DAT full 221-byte/61-instruction entry-to-return review; loaded/raw SHA256 with all 12 differing bytes normalized as current/maximum MP, role name, format, text buffer, framebuffer and present-state raw+0x20000 relocations; unique opcode46 caller sign-extends role/delta, cleans8 stack bytes and advances PC3; word27 low16 wrapping add without clamp then assigns word26 current MP; notice compares signed-int32 new maximum against old current MP, uses actual difference and does not require party membership; restored original role-name plus Big5 MP-gain text, dynamic role-name-byte panel, colors5/7 and frozen caller framebuffer; synchronous present/key wait/scene restore transported by cooperative notice/present state; delegated helper closures not propagated; both KDEF occurrences and complete parameter-stream SHA256; real baseline text/frame hash and modified script581 gain1100 path; synthetic positive/negative wrap, delta0 gain, negative-delta no-notice, and invalid-role protection; oracle SHA256 b4883eece2a2537e0ec07193960b347fd6b1e8f3ccace636ffd55e5376eba467; Linux app Debug 14/14 proc_46d8; original runtime oracle blocked	converged_no_new_differences
70	0x2FC9D	sub_2FC9D	event_helper_2FC9D	0x2FDA6	265	platform_adapted	scene	src/scene/scene.cpp:SceneSession::run_event(case47);tests/unit/scene/scene_test.cpp:check_event_basic_role_and_scene_helpers/check_event_state_side_effects	research/evidence/functions/Z_DAT/0x2FC9D.md	current Z.DAT full 265-byte/67-instruction entry-to-return review; loaded/raw SHA256 with all 15 differing bytes normalized as role attack/name, format, text buffer, framebuffer and present-state raw+0x20000 relocations; unique opcode47 caller sign-extends role/delta, cleans8 stack bytes and advances PC3; word43 low16 wrapping add then signed clamp0..100; notice only when final signed value exceeds original and formats signed-int32 actual gain; restored original role-name plus Big5 attack-gain text, dynamic role-name-byte panel, colors5/7 and frozen caller framebuffer; synchronous present/key wait/scene restore transported by cooperative notice/present state; delegated helper closures not propagated; all 5 KDEF occurrences and complete parameter-stream SHA256; three real roles with exact text/frame hashes; modified script581 gain10 path; synthetic positive overflow no-notice, negative overflow gain32868, zero-delta clamp gain1, and invalid-role protection; oracle SHA256 49b5d863ec7123cbdf94be0106d3e81f7b63b446df19fca8aded0fcf661dcc62; Linux app Debug 14/14 proc_36e5; original runtime oracle blocked	converged_no_new_differences
71	0x2FDA6	sub_2FDA6	event_helper_2FDA6	0x2FEBF	281	platform_adapted	scene	src/scene/scene.cpp:SceneSession::run_event(case48);tests/unit/scene/scene_test.cpp:check_event_basic_role_and_scene_helpers/check_event_state_side_effects	research/evidence/functions/Z_DAT/0x2FDA6.md	current Z.DAT full 281-byte/78-instruction entry-to-return review; loaded/raw SHA256 with all 14 differing bytes normalized as role HP, party, name, format, text buffer, framebuffer and present-state raw+0x20000 relocations; unique opcode48 caller sign-extends role/delta, cleans8 stack bytes and advances PC3; word18 low16 wrapping add without clamp then overwrites word17; complete 6-slot party scan; notice only when signed-int32 gain over old current HP is positive and role is in party; restored original role-name plus Big5 HP-gain text, dynamic role-name-byte panel, colors5/7 and frozen caller framebuffer; synchronous present/key wait/scene restore transported by cooperative notice/present state; delegated helper closures not propagated; all 8 KDEF occurrences and complete parameter-stream SHA256; script581 nonparty-before-join write1100 without HP notice; synthetic positive/negative overflow, zero-delta positive gain, negative gain, nonparty and invalid-role vectors with exact frame hashes; oracle SHA256 371a021c0b630638e06fed2dba7e6f9f69c6cbb847bb3681d8213e4c6c6743cf; Linux app Debug 14/14 proc_c0aa; original runtime oracle blocked	converged_no_new_differences
72	0x2FEBF	sub_2FEBF	event_helper_2FEBF	0x2FEDF	32	platform_adapted	scene	src/scene/scene.cpp:SceneSession::run_event(case49);tests/unit/scene/scene_test.cpp:check_event_basic_role_and_scene_helpers/check_event_state_side_effects	research/evidence/functions/Z_DAT/0x2FEBF.md	current Z.DAT full 32-byte/7-instruction entry-to-return review; loaded/raw SHA256 with sole differing byte normalized as role mp_type raw+0x20000 relocation; unique opcode49 caller sign-extends role/value, cleans8 stack bytes and advances PC3; role*182 direct addressing and low16 assignment to word40 without old-value read, clamp, arithmetic, party scan, UI or input; all 3 KDEF occurrences and complete parameter-stream SHA256; real baseline role53 and role49 vectors; script581 modified old0-to2 vector; synthetic int16 extrema, zero and invalid-role protection; oracle SHA256 e5b048b02768d3f54454d81a6fdc0cf0dbe97724323623f4829f59af8b79f7de; Linux app Debug 14/14 proc_0468; original runtime oracle blocked	converged_no_new_differences
73	0x2FEDF	sub_2FEDF	event_helper_2FEDF	0x2FF87	168	assembly_exact	scene	src/scene/scene.cpp:SceneSession::run_event(case50);tests/unit/scene/scene_test.cpp:check_event_presence_and_party_tail_conditions/check_event_basic_role_and_scene_helpers	research/evidence/functions/Z_DAT/0x2FEDF.md	current Z.DAT full 168-byte/57-instruction entry-to-return review; loaded/raw SHA256 with all 5 differing bytes normalized as five inventory-ID-base raw+0x20000 relocations; unique opcode50 caller sign-extends five item IDs and two offsets, cleans28 stack bytes, adds PC8 then signed returned offset; five independent latched found flags; complete outer 200-slot scan with five independent item-ID reads/comparisons per slot; count never read; matches zero/negative count and item -1; repeated query IDs can all be satisfied by one slot; true offset only when all flags1 else false offset; first C++ review found cross-parameter short-circuit and five sequential scans, corrected to machine scan order then fully rereviewed; sole KDEF script676 parameters and complete stream SHA256; real five zero-count IDs true TALK2482 and one missing false TALK2481; synthetic distinct, missing, repeated count-32768 and repeated -1 vectors; oracle SHA256 0d0bce29ae7fc1cfc6d08c660e2df310835adc5b0b6b9596b874d843dfef011a; Linux app Debug 14/14 proc_212d; original runtime oracle blocked	converged_no_new_differences
74	0x2FF87	sub_2FF87	event_helper_2FF87	0x2FFB3	44	assembly_exact	scene	src/scene/scene.cpp:SceneSession::run_event(case51);tests/unit/scene/scene_test.cpp:check_event_basic_role_and_scene_helpers	research/evidence/functions/Z_DAT/0x2FF87.md	current Z.DAT full 44-byte/13-instruction entry-to-return review including external shared return block; loaded/raw identical SHA256 with zero relocation; unique opcode51 caller has no parameters, ignores return1 and advances PC1; exactly one bounded RNG call with upper18, cwde then add2547 gives TALK2547..2564; fixed head114/style0 standard dialogue call; delegated RNG and dialogue closures not propagated; sole KDEF script692 PC0 and complete call-stream SHA256; seed1 state0x41c67ea6 remainder8 TALK2555 exact head/style vector; double oracle equals existing SHA256 0d0bce29ae7fc1cfc6d08c660e2df310835adc5b0b6b9596b874d843dfef011a; Linux app Debug 14/14 proc_f713; original runtime oracle blocked	converged_no_new_differences
75	0x2FFB3	sub_2FFB3	event_helper_2FFB3	0x30035	130	platform_adapted	scene	src/scene/scene.cpp:SceneSession::run_event(case52)/render_overlay/draw_panel;tests/unit/scene/scene_test.cpp:check_event_status_notices	research/evidence/functions/Z_DAT/0x2FFB3.md	current Z.DAT full 130-byte/34-instruction entry-to-return review; loaded/raw SHA256 with all 8 differing bytes normalized as role morality, format, text buffer, framebuffer and present-state raw+0x20000 relocations; unique opcode52 caller has no parameters, ignores return0 and advances PC1; signed role0 word56 formatted with exact Big5 morality prefix plus minimum-width %5d; fixed panel54,40,212,27 fill255/blend0/style4 and text64,45 colors5/7 16px; legacy synchronous caller-framebuffer present, any-key wait and scene redraw/present transported as cooperative notice/ack/present/stay; delegated formatter/panel/font/input/present/scene closures not propagated; sole KDEF script825 PC0 and complete call-stream SHA256; real morality7 exact text/frame and signed-word -32768/0/32767 exact text/frame vectors; double oracle SHA256 c9aff6f6aa02c7582eeea9a1f40bb50146e230728ab8404f3e48ac2d7c4158e9; Linux app Debug 14/14 proc_1678; original runtime oracle blocked	converged_no_new_differences
76	0x30035	sub_30035	event_helper_30035	0x30094	95	platform_adapted	scene	src/scene/scene.cpp:SceneSession::run_event(case53)/render_overlay/draw_panel;tests/unit/scene/scene_test.cpp:check_event_status_notices	research/evidence/functions/Z_DAT/0x30035.md	current Z.DAT full 95-byte/25-instruction physical review plus external opcode52 shared tail; loaded/raw SHA256 with all 6 differing bytes normalized as role fame, format, text buffer and framebuffer raw+0x20000 relocations; unique opcode53 caller has no parameters, ignores return0 and advances PC1; signed role0 word59 formatted with exact Big5 fame prefix plus minimum-width %4d; fixed panel50,40,220,27 fill255/blend0/style4 and text60,45 colors5/7 16px; first C++ review found fame notice omitted machine shared-tail scene restore and prior sub_2D653 evidence misclassified this path, both corrected then fully rereviewed; legacy synchronous caller-framebuffer present, any-key wait and scene redraw/present transported as cooperative notice/ack/present/stay; delegated formatter/panel/font/input/present/scene closures not propagated; sole KDEF script828 PC0 and complete call-stream SHA256; real fame123 exact text/frame and signed-word -32768/0/32767 exact text/frame vectors; double oracle SHA256 5a30b618430004d5572ff17f1523e566afb6b4da9f460ed6eeeb3c365ec72a53; Linux app Debug 14/14 proc_2cc2; original runtime oracle blocked	converged_no_new_differences
77	0x30094	sub_30094	event_helper_30094	0x300D9	69	implemented_pending_review	scene	src/scene/scene.cpp:SceneSession::run_event(case54)	research/evidence/functions/Z_DAT/0x30094.md	Linux Debug openlegend.scene; script821 all-84/four-special vector	not_started	complete full forward/reverse review after B7 implementation closes
78	0x300D9	sub_300D9	event_helper_300D9	0x300FF	38	implemented_pending_review	scene	src/scene/scene.cpp:SceneSession::run_event(case55)	research/evidence/functions/Z_DAT/0x300D9.md	Linux Debug openlegend.scene; script464 true/false event-field branches	not_started	complete full forward/reverse review after B7 implementation closes
79	0x300FF	sub_300FF	event_helper_300FF	0x301D1	210	implemented_pending_review	scene	src/scene/scene.cpp:SceneSession::run_event(case56)/update_book_event_if_ready	research/evidence/functions/Z_DAT/0x300FF.md	Linux Debug openlegend.scene; script2 fame-wrap/book-trigger vectors	not_started	complete full forward/reverse review after B7 implementation closes
80	0x301D1	sub_301D1	event_helper_301D1	0x302E0	271	implemented_pending_review	scene	src/scene/scene.cpp:SceneSession::advance_three_statue_animation_frame	research/evidence/functions/Z_DAT/0x301D1.md	Linux Debug openlegend.scene; independent scene14 script655 oracle	not_started	complete full forward/reverse review after B7 implementation closes; audit delegated event/render/time helpers
81	0x302E0	sub_302E0	event_helper_302E0	0x30480	416	implemented_pending_review	scene	src/scene/scene.cpp:SceneSession::advance_tournament_trial	research/evidence/functions/Z_DAT/0x302E0.md	Linux Debug openlegend.scene/openlegend.ui; independent script936 RNG vector	not_started	complete full forward/reverse review after B7/B8 implementation closes; audit delegated battle/death helpers
82	0x30480	sub_30480	event_helper_30480	0x30510	144	implemented_pending_review	scene	src/scene/scene.cpp:SceneSession::advance_tournament_trial	research/evidence/functions/Z_DAT/0x30480.md	Linux Debug openlegend.scene/openlegend.ui; script936 victory/defeat paths	not_started	complete full forward/reverse review after B8 battle and death UI close
83	0x30510	sub_30510	event_helper_30510	0x30559	73	implemented_pending_review	scene	src/scene/scene.cpp:SceneSession::advance_tournament_trial	research/evidence/functions/Z_DAT/0x30510.md	Linux Debug openlegend.scene; script936 interround role restore	not_started	complete full forward/reverse review after B7 implementation closes
84	0x30559	sub_30559	event_helper_30559	0x30A5A	1281	implemented_pending_review	scene	src/scene/scene.cpp:SceneSession::run_event(case59)	research/evidence/functions/Z_DAT/0x30559.md	Linux Debug openlegend.scene; independent script932 side-effect vector	not_started	complete full forward/reverse review after B7 implementation closes; audit delegated sub_2E078/sub_2D841
85	0x30A5A	sub_30A5A	event_helper_30A5A	0x30B45	235	implemented_pending_review	scene	src/scene/scene.cpp:SceneSession::run_event(case60)	research/evidence/functions/Z_DAT/0x30A5A.md	Linux Debug openlegend.scene; script491/990 current-vs-begin/end counterexamples	not_started	complete full forward/reverse review after B7 implementation closes; audit external ALLDEF transport
86	0x30B45	sub_30B45	event_helper_30B45	0x30B81	60	implemented_pending_review	scene	src/scene/scene.cpp:SceneSession::run_event(case61)	research/evidence/functions/Z_DAT/0x30B45.md	Linux Debug openlegend.scene; script1001 all-vs-one current picture branches	not_started	complete full forward/reverse review after B7 implementation closes
87	0x30B81	sub_30B81	event_helper_30B81	0x30C38	183	implemented_pending_review	scene	src/scene/scene.cpp:SceneSession::advance_dual_picture_animation_frame	research/evidence/functions/Z_DAT/0x30B81.md	Linux Debug openlegend.scene; independent scene83 script1017 oracle	not_started	complete full forward/reverse review after 0x30C3D and B7 implementation close; audit delegated event/render/time helpers
88	0x30C3D	sub_30C3D	event_helper_30C3D	0x3123C	1535	platform_adapted	scene	src/scene/scene.cpp:SceneSession::start_ending/load_ending_assets/load_ending_frames/advance_ending/render;src/app/legacy_game_runtime.cpp:handle_scene_result	research/evidence/functions/Z_DAT/0x30C3D.md	independent ENDWORD/KEND full-sequence oracle, 3908 exact frames/two waits and Linux app Debug 14/14;independent final one-way assembly-to-C++ basic-block review	converged_no_new_differences
89	0x31241	sub_31241	event_helper_31241	0x31280	63	platform_adapted	app	src/app/legacy_game_runtime.cpp:handle_scene_result/ending_terminal_message;src/audio/legacy_audio.cpp:LegacyAudioController::fade_out_music;src/platform/sdl3/main.cpp:main	research/evidence/functions/Z_DAT/0x31241.md	exact resource/music/audio/platform shutdown order, ending-only terminal bytes, status 0 and Linux app Debug 14/14;independent final one-way assembly-to-C++ basic-block review	converged_no_new_differences
90	0x31284	sub_31284	event_helper_31284	0x312A6	34	implemented_pending_review	scene	src/scene/scene.cpp:SceneSession::run_event(case63)	research/evidence/functions/Z_DAT/0x31284.md	Linux Debug openlegend.scene; real script289 role36 field14 write	not_started	complete full forward/reverse review after B7 implementation closes
91	0x312A6	sub_312A6	event_helper_312A6	0x3192E	1672	implemented_pending_review	scene	src/scene/scene.cpp:SceneSession::run_event(case64)/resume	research/evidence/functions/Z_DAT/0x312A6.md	Linux Debug openlegend.scene/openlegend.ui; script938 purchase/cancel vectors	not_started	complete full forward/reverse review after B7 implementation closes; audit UI selection compaction
92	0x31945	sub_31945	event_helper_31945	0x31C2F	746	implemented_pending_review	scene	src/scene/scene.cpp:SceneSession::run_event(case65)	research/evidence/functions/Z_DAT/0x31945.md	Linux Debug openlegend.scene/openlegend.ui; independent script939 seed1 refresh vector	not_started	complete full forward/reverse review after B7 implementation closes
93	0x31C2F	sub_31C2F	event_helper_31C2F	0x31C4A	27	implemented_pending_review	scene	src/scene/scene.cpp:SceneSession::run_event(case66)	research/evidence/functions/Z_DAT/0x31C2F.md	Linux Debug openlegend.scene; script531 fade/music order	not_started	complete full forward/reverse review after runtime-audio closure closes
94	0x31C4A	sub_31C4A	event_helper_31C4A	0x31C75	43	implemented_pending_review	scene	src/scene/scene.cpp:SceneSession::run_event(case67)	research/evidence/functions/Z_DAT/0x31C4A.md	Linux Debug openlegend.scene; script389/1001 wave/dialogue order	not_started	complete full forward/reverse review after runtime-audio closure closes
95	0x20615	sub_20615	draw_big5_glyph	0x20663	78	platform_adapted	render	src/scene/scene.cpp:draw_dialogue_text;src/render/legacy_font_renderer.cpp:draw_big5_glyph	research/evidence/functions/Z_DAT/0x20615.md	independent byte/bit/write-order review, talk1841 linear-overflow hash, 13973-glyph hash and Linux app Debug 14/14;independent final one-way assembly-to-C++ basic-block review	converged_no_new_differences
